date,TICKER,PRC,RET,OPENPRC,NaN_Replaced,Open,High,Low,Close
20030505,CVX,33.59,0.028003,33.0,0,33.0,33.673413651,32.8848526528,33.59
20030506,CVX,33.59,0.0,33.6,0,33.6,33.9643294654,33.4984898995,33.59
20030507,CVX,33.325,-0.007889,33.585,0,33.585,33.585,33.1991344282,33.325
20030508,CVX,33.67,0.010353,33.33,0,33.33,33.774181183,33.1998543285,33.67
20030509,CVX,33.775,0.003119,33.67,0,33.67,33.8087520342,33.4344182418,33.775
20030512,CVX,34.125,0.010363,33.8,0,33.8,34.2742771919,33.6698941121,34.125
20030513,CVX,34.325,0.005861,34.125,0,34.125,34.5943364884,34.0299024752,34.325
20030514,CVX,33.91,-0.01209,34.575,0,34.575,34.575,33.7480403635,33.91
20030515,CVX,33.565,0.000147,33.5605,0,33.5605,33.7986459088,33.4379878405,33.565
20030516,CVX,33.65,0.002532,33.57,0,33.57,33.819730041,33.4992708413,33.65
20030519,CVX,33.155,-0.01471,33.425,0,33.425,33.5349123709,33.1493831849,33.155
20030520,CVX,33.335,0.005429,33.3,0,33.3,33.424662459,33.1489941863,33.335
20030521,CVX,33.85,0.015449,33.335,0,33.335,33.8584094309,33.129335185,33.85
20030522,CVX,33.725,-0.003693,33.725,0,33.725,33.9096683847,33.6293254113,33.725
20030523,CVX,34.215,0.014529,33.725,0,33.725,34.4737917484,33.6148608297,34.215
20030527,CVX,35.325,0.032442,34.25,0,34.25,35.6264429874,34.1699064236,35.325
20030528,CVX,35.305,-0.000566,34.62,0,34.62,35.5643649937,34.62,35.305
20030529,CVX,35.085,-0.006231,35.425,0,35.425,35.425,34.9758836153,35.085
20030530,CVX,35.47,0.010973,35.175,0,35.175,35.678688492,35.175,35.47
20030602,CVX,36.04,0.01607,35.75,0,35.75,36.3888551999,35.5597891419,36.04
20030603,CVX,36.47,0.011931,36.04,0,36.04,36.4883176033,36.0149913251,36.47
20030604,CVX,36.89,0.011516,36.485,0,36.485,36.9180239685,36.3237465935,36.89
20030605,CVX,37.135,0.006641,36.89,0,36.89,37.1632123037,36.6946972227,37.135
20030606,CVX,37.13,-0.000135,37.15,0,37.15,37.3555845375,36.768928216,37.13
20030609,CVX,36.805,-0.008753,36.925,0,36.925,36.9841957719,36.6346052445,36.805
20030610,CVX,37.115,0.008423,37.075,0,37.075,37.2243520345,36.974882802,37.115
20030611,CVX,37.805,0.018591,37.365,0,37.365,37.8484981892,37.2795629277,37.805
20030612,CVX,37.81,0.000132,37.86,0,37.86,38.074693803,37.4183701963,37.81
20030613,CVX,37.525,-0.007538,37.81,0,37.81,37.81,37.1536004507,37.525
20030616,CVX,37.47,-0.001466,37.275,0,37.275,37.4885280393,37.0989934505,37.47
20030617,CVX,37.155,-0.008407,37.47,0,37.47,37.47,36.7784908036,37.155
20030618,CVX,37.095,-0.001615,37.155,0,37.155,37.3097181719,36.8479156698,37.095
20030619,CVX,36.865,-0.0062,37.095,0,37.095,37.1040970676,36.794479106,36.865
20030620,CVX,36.9,0.000949,37.075,0,37.075,37.2993598834,36.8988526558,36.9
20030623,CVX,36.81,-0.002439,36.775,0,36.775,36.8933676352,36.3993772463,36.81
20030624,CVX,36.905,0.002581,36.81,0,36.81,36.9894266403,36.6898993426,36.905
20030625,CVX,36.7,-0.005555,36.75,0,36.75,37.229192804,36.6727317028,36.7
20030626,CVX,36.59,-0.002997,36.5,0,36.5,36.7388087318,36.4497475236,36.59
20030627,CVX,36.19,-0.010932,36.4,0,36.4,36.6144876675,36.1285397458,36.19
20030630,CVX,36.1,-0.002487,36.175,0,36.175,36.4034345284,35.9245084301,36.1
20030701,CVX,36.225,0.003463,36.1,0,36.1,36.3166737516,35.5482132738,36.225
20030702,CVX,36.325,0.002761,36.225,0,36.225,36.3267887163,35.8476154799,36.325
20030703,CVX,35.965,-0.009911,36.25,0,36.25,36.25,35.848130378,35.965
20030707,CVX,36.65,0.019046,36.125,0,36.125,36.7089197895,36.0799744126,36.65
20030708,CVX,36.735,0.002319,36.525,0,36.525,36.7688685361,36.3694611479,36.735
20030709,CVX,36.4,-0.009119,36.715,0,36.715,36.715,36.3643187769,36.4
20030710,CVX,36.035,-0.010028,36.4,0,36.4,36.4,35.7929308363,36.035
20030711,CVX,36.5,0.012904,36.16,0,36.16,36.5041108175,36.0595894282,36.5
20030714,CVX,36.095,-0.011096,36.6,0,36.6,36.6793279155,36.0476823508,36.095
20030715,CVX,35.68,-0.011497,36.1,0,36.1,36.1,35.582879289,35.68
20030716,CVX,35.73,0.001401,35.69,0,35.69,35.8299020084,35.5743965954,35.73
20030717,CVX,35.75,0.00056,35.73,0,35.73,35.8780040951,35.5141053986,35.75
20030718,CVX,36.37,0.017343,35.95,0,35.95,36.3787670828,35.8146460912,36.37
20030721,CVX,36.05,-0.008798,36.35,0,36.35,36.35,35.8683204171,36.05
20030722,CVX,36.275,0.006241,36.34,0,36.34,36.4636107586,35.9242845568,36.275
20030723,CVX,36.01,-0.007305,36.3,0,36.3,36.3497836025,35.8235784608,36.01
20030724,CVX,35.9,-0.003055,36.125,0,36.125,36.3833565138,35.8124413234,35.9
20030725,CVX,36.365,0.012953,35.85,0,35.85,36.365,35.7999762685,36.365
20030728,CVX,36.29,-0.002062,36.3,0,36.3,36.4734419838,36.0744354945,36.29
20030729,CVX,35.9,-0.010747,36.125,0,36.125,36.1783250431,35.8192617462,35.9
20030730,CVX,35.9,0.0,36.05,0,36.05,36.1147570334,35.7738550521,35.9
20030731,CVX,36.055,0.004318,36.25,0,36.25,36.5878862969,35.9034943625,36.055
20030801,CVX,35.525,-0.0147,36.145,0,36.145,36.1881507846,35.525,35.525
20030804,CVX,35.335,-0.005348,35.505,0,35.505,35.5249989443,35.0334005893,35.335
20030805,CVX,35.4,0.00184,35.375,0,35.375,35.6906444667,35.2074357109,35.4
20030806,CVX,35.44,0.00113,35.375,0,35.375,35.7139346067,35.3047962735,35.44
20030807,CVX,36.13,0.01947,35.465,0,35.465,36.19317141,35.3999209481,36.13
20030808,CVX,36.4,0.007473,36.38,0,36.38,36.4437769024,35.9994231625,36.4
20030811,CVX,36.6,0.005494,36.52,0,36.52,36.8646102744,36.5038581431,36.6
20030812,CVX,36.955,0.0097,36.675,0,36.675,36.9786835265,36.5043581056,36.955
20030813,CVX,36.62,-0.009065,37.125,0,37.125,37.125,36.5141530021,36.62
20030814,CVX,37.12,0.013654,36.86,0,36.86,37.12,36.6744955388,37.12
20030815,CVX,36.41,-0.009294,36.525,0,36.525,36.5447194782,36.3194570318,36.41
20030818,CVX,36.29,-0.003296,36.525,0,36.525,36.525,36.2640708309,36.29
20030819,CVX,36.05,-0.006613,36.29,0,36.29,36.3549100767,35.8640819505,36.05
20030820,CVX,36.3,0.006935,36.05,0,36.05,36.3793092797,35.9948529361,36.3
20030821,CVX,36.39,0.002479,36.335,0,36.335,36.5542294169,36.1746815158,36.39
20030822,CVX,35.905,-0.013328,36.5,0,36.5,36.5,35.7932768312,35.905
20030825,CVX,36.175,0.00752,36.0,0,36.0,36.2492041158,35.9247757018,36.175
20030826,CVX,36.1,-0.002073,36.1,0,36.1,36.2436557151,35.8046178251,36.1
20030827,CVX,36.145,0.001247,36.075,0,36.075,36.3447374005,36.075,36.145
20030828,CVX,36.585,0.012173,36.175,0,36.175,36.585,35.95479065,36.585
20030829,CVX,36.435,-0.0041,36.585,0,36.585,36.6993491575,36.3689664009,36.435
20030902,CVX,36.855,0.011527,36.49,0,36.49,36.873694661,36.3071336514,36.855
20030903,CVX,36.97,0.00312,36.95,0,36.95,37.2096092404,36.8649468253,36.97
20030904,CVX,36.85,-0.003246,36.97,0,36.97,37.024959129,36.759534061,36.85
20030905,CVX,36.51,-0.009227,36.775,0,36.775,36.7999836929,36.2589408471,36.51
20030908,CVX,37.01,0.013695,36.5,0,36.5,37.01,36.5,37.01
20030909,CVX,36.71,-0.008106,36.995,0,36.995,36.995,36.5892668478,36.71
20030910,CVX,36.495,-0.005857,36.825,0,36.825,36.8848516432,36.3493490831,36.495
20030911,CVX,36.75,0.006987,36.8,0,36.8,36.94420873,36.6348717309,36.75
20030912,CVX,36.475,-0.007483,36.65,0,36.65,36.7299455031,36.2044189246,36.475
20030915,CVX,36.375,-0.002742,36.28,0,36.28,36.5540888285,36.1698916053,36.375
20030916,CVX,36.5,0.003436,36.465,0,36.465,36.5942297927,36.2396632781,36.5
20030917,CVX,36.135,-0.01,36.51,0,36.51,36.5199931521,36.1343924161,36.135
20030918,CVX,36.125,-0.000277,36.135,0,36.135,36.1845927925,36.0297262125,36.125
20030919,CVX,36.18,0.001522,36.125,0,36.125,36.2538537425,35.9794771194,36.18
20030922,CVX,36.1,-0.002211,36.0,0,36.0,36.1592299379,35.787145207,36.1
20030923,CVX,36.26,0.004432,36.175,0,36.175,36.3689905011,36.0097676679,36.26
20030924,CVX,36.165,-0.00262,36.51,0,36.51,36.7545968019,36.1636194318,36.165
20030925,CVX,35.88,-0.007881,36.2,0,36.2,36.4147948344,35.8781212751,35.88
20030926,CVX,35.74,-0.003902,35.775,0,35.775,35.9188296969,35.6698062559,35.74
20030929,CVX,35.85,0.003078,35.78,0,35.78,36.0390251575,35.6045007956,35.85
20030930,CVX,35.725,-0.003487,35.75,0,35.75,35.8820733206,35.3486045009,35.725
20031001,CVX,36.565,0.023513,35.8,0,35.8,36.565,35.8,36.565
20031002,CVX,36.4,-0.004512,36.35,0,36.35,36.5678090282,36.0745350382,36.4
20031003,CVX,36.54,0.003846,36.7,0,36.7,36.8590505001,36.4879759048,36.54
20031006,CVX,36.85,0.008484,36.85,0,36.85,36.9195152895,36.6848088187,36.85
20031007,CVX,36.99,0.003799,36.675,0,36.675,37.0254081721,36.5393833371,36.99
20031008,CVX,36.68,-0.008381,37.075,0,37.075,37.075,36.6733231021,36.68
20031009,CVX,36.765,0.002317,36.735,0,36.735,37.0144338895,36.6449425013,36.765
20031010,CVX,36.9,0.003672,36.79,0,36.79,37.049597686,36.79,36.9
20031013,CVX,37.225,0.008808,37.075,0,37.075,37.4446324578,37.0249571548,37.225
20031014,CVX,37.495,0.007253,37.23,0,37.23,37.495,37.0295066581,37.495
20031015,CVX,37.0,-0.013202,37.5,0,37.5,37.5,36.9041882031,37.0
20031016,CVX,37.115,0.003108,37.025,0,37.025,37.3190228915,37.025,37.115
20031017,CVX,36.865,-0.006736,37.275,0,37.275,37.275,36.7890664082,36.865
20031020,CVX,37.155,0.007866,36.8,0,36.8,37.155,36.7393743982,37.155
20031021,CVX,37.135,-0.000538,37.16,0,37.16,37.3243749351,36.9696255173,37.135
20031022,CVX,36.745,-0.010502,37.135,0,37.135,37.135,36.6289587032,36.745
20031023,CVX,36.905,0.004354,36.745,0,36.745,36.9683273887,36.4243380951,36.905
20031024,CVX,36.56,-0.009348,36.75,0,36.75,36.7647838163,36.2891636689,36.56
20031027,CVX,36.415,-0.003966,36.56,0,36.56,36.6399126001,36.2888224335,36.415
20031028,CVX,36.695,0.007689,36.475,0,36.475,36.714566383,36.4449783968,36.695
20031029,CVX,36.55,-0.003952,36.69,0,36.69,36.7848517536,36.5087815936,36.55
20031030,CVX,35.88,-0.018331,36.5,0,36.5,36.5,35.6284275734,35.88
20031031,CVX,37.15,0.035396,36.5,0,36.5,37.4725376404,36.4599780662,37.15
20031103,CVX,36.965,-0.00498,37.275,0,37.275,37.4845703712,36.9283175089,36.965
20031104,CVX,36.955,-0.00027,36.89,0,36.89,37.0845484008,36.7498157596,36.955
20031105,CVX,36.835,-0.003247,36.955,0,36.955,36.9798542454,36.6995233689,36.835
20031106,CVX,37.075,0.006516,36.785,0,36.785,37.1290121364,36.6395109839,37.075
20031107,CVX,37.275,0.005394,37.375,0,37.375,37.4192343314,37.1196541977,37.275
20031110,CVX,36.905,-0.009926,37.29,0,37.29,37.3499330197,36.8841224537,36.905
20031111,CVX,37.075,0.004606,36.905,0,36.905,37.1342473408,36.819671943,37.075
20031112,CVX,37.355,0.007552,37.075,0,37.075,37.4794535588,37.075,37.355
20031113,CVX,37.875,0.013921,37.4,0,37.4,37.9193569078,37.4,37.875
20031114,CVX,37.135,-0.009901,37.25,0,37.25,37.4185650028,37.0075621212,37.135
20031117,CVX,36.8,-0.009021,37.135,0,37.135,37.135,36.6542879083,36.8
20031118,CVX,36.77,-0.000815,36.9,0,36.9,37.0046873841,36.7594816831,36.77
20031119,CVX,37.1,0.008975,36.575,0,36.575,37.2190785028,36.575,37.1
20031120,CVX,37.0,-0.002695,35.985,0,35.985,37.3318591223,35.98,37.0
20031121,CVX,36.74,-0.007027,37.035,0,37.035,37.1698596763,36.718854543,36.74
20031124,CVX,37.01,0.007349,36.95,0,36.95,37.2641080508,36.95,37.01
20031125,CVX,37.285,0.00743,37.015,0,37.015,37.4014743156,36.9649516627,37.285
20031126,CVX,37.625,0.009119,37.35,0,37.35,37.7139805708,37.35,37.625
20031128,CVX,37.55,-0.001993,37.735,0,37.735,37.735,37.5247046914,37.55
20031201,CVX,37.85,0.007989,38.31,0,38.31,38.31,37.6453690475,37.85
20031202,CVX,37.82,-0.000793,37.8,0,37.8,38.2095722183,37.8,37.82
20031203,CVX,38.05,0.006081,38.05,0,38.05,38.4993645106,38.0490111347,38.05
20031204,CVX,38.81,0.019974,38.055,0,38.055,38.9185740418,38.0549506587,38.81
20031205,CVX,39.0,0.004896,38.8,0,38.8,39.0595995438,38.7993489167,39.0
20031208,CVX,39.305,0.007821,38.995,0,38.995,39.305,38.8698336743,39.305
20031209,CVX,39.44,0.003435,39.675,0,39.675,39.8843946738,39.4184963825,39.44
20031210,CVX,39.34,-0.002535,39.5,0,39.5,39.5,39.2665655515,39.34
20031211,CVX,39.75,0.010422,39.425,0,39.425,39.844352821,39.3349863589,39.75
20031212,CVX,40.125,0.009434,39.935,0,39.935,40.219242582,39.7397382369,40.125
20031215,CVX,39.475,-0.016199,40.13,0,40.13,40.13,39.4740250147,39.475
20031216,CVX,40.35,0.022166,39.555,0,39.555,40.4483600514,39.555,40.35
20031217,CVX,40.87,0.012887,40.6,0,40.6,41.0890541506,40.4948130262,40.87
20031218,CVX,41.775,0.022143,41.375,0,41.375,42.0233451212,41.2699080436,41.775
20031219,CVX,41.635,-0.003351,41.825,0,41.825,41.8349537424,41.6097857131,41.635
20031222,CVX,41.675,0.000961,41.61,0,41.61,41.7044141644,41.3746498317,41.675
20031223,CVX,41.59,-0.00204,41.675,0,41.675,41.7791248189,41.4747443735,41.59
20031224,CVX,41.675,0.002044,41.59,0,41.59,42.1143685797,41.59,41.675
20031226,CVX,41.925,0.005999,41.925,0,41.925,42.1048603881,41.9046619899,41.925
20031229,CVX,42.75,0.019678,42.15,0,42.15,42.8192354691,42.05489525,42.75
20031230,CVX,43.03,0.00655,42.725,0,42.725,43.34903097,42.725,43.03
20031231,CVX,43.195,0.003835,43.225,0,43.225,43.4395782316,43.0391743277,43.195
20040102,CVX,42.945,-0.005788,43.24,0,43.24,43.434480685,42.7911732692,42.945
20040105,CVX,43.775,0.019327,43.275,0,43.275,43.8090518039,43.2249817889,43.775
20040106,CVX,43.535,-0.005483,43.31,0,43.31,43.6238128601,43.1343927688,43.535
20040107,CVX,42.98,-0.012748,43.425,0,43.425,43.425,42.7461618296,42.98
20040108,CVX,43.025,0.001047,42.75,0,42.75,43.025,42.559691866,43.025
20040109,CVX,42.56,-0.010808,42.95,0,42.95,42.95,42.192592914,42.56
20040112,CVX,42.35,-0.004934,42.66,0,42.66,42.7549516877,42.2841348548,42.35
20040113,CVX,42.35,0.0,42.425,0,42.425,42.5449302531,42.1742844322,42.35
20040114,CVX,42.8,0.010626,42.35,0,42.35,42.9189821997,42.2047974688,42.8
20040115,CVX,42.215,-0.013668,42.94,0,42.94,42.94,42.2132729906,42.215
20040116,CVX,42.36,0.003435,42.22,0,42.22,42.434205079,42.0047363629,42.36
20040120,CVX,43.015,0.015463,42.525,0,42.525,43.1389633442,42.525,43.015
20040121,CVX,43.39,0.008718,43.1,0,43.1,43.5434895787,43.0699895543,43.39
20040122,CVX,43.575,0.004264,43.79,0,43.79,43.9546458033,43.3534505006,43.575
20040123,CVX,43.45,-0.002869,43.585,0,43.585,43.663897301,43.323698011,43.45
20040126,CVX,43.8,0.008055,43.425,0,43.425,43.8,43.1795417156,43.8
20040127,CVX,43.85,0.001142,43.805,0,43.805,44.2443773286,43.7737295872,43.85
20040128,CVX,43.365,-0.01106,43.85,0,43.85,44.0498007489,43.2336742818,43.365
20040129,CVX,43.655,0.006687,43.575,0,43.575,43.7996660528,43.1386734281,43.655
20040130,CVX,43.175,-0.010995,43.655,0,43.655,43.655,42.9229463037,43.175
20040202,CVX,43.095,-0.001853,43.16,0,43.16,43.3234359087,42.8043480352,43.095
20040203,CVX,42.925,-0.003945,43.0,0,43.0,43.1894084285,42.8736769418,42.925
20040204,CVX,42.575,-0.008154,42.85,0,42.85,42.85,42.484018941,42.575
20040205,CVX,42.515,-0.001409,42.65,0,42.65,42.65,42.1595480995,42.515
20040206,CVX,42.71,0.004587,42.425,0,42.425,42.71,42.3597793535,42.71
20040209,CVX,42.89,0.004214,42.74,0,42.74,43.0044265473,42.6599250351,42.89
20040210,CVX,43.27,0.00886,42.79,0,42.79,43.4289391574,42.6497704737,43.27
20040211,CVX,43.785,0.011902,43.285,0,43.285,43.9830288658,43.1899306285,43.785
20040212,CVX,43.71,-0.001713,43.78,0,43.78,43.8944897282,43.6047038904,43.71
20040213,CVX,43.26,-0.001945,43.59,0,43.59,43.59,43.2043073237,43.26
20040217,CVX,43.66,0.009246,43.625,0,43.625,43.7296552778,43.594881798,43.66
20040218,CVX,43.31,-0.008016,43.7,0,43.7,43.7,43.2592535447,43.31
20040219,CVX,43.29,-0.000462,43.525,0,43.525,43.7045339652,43.2842327623,43.29
20040220,CVX,43.305,0.000346,43.575,0,43.575,43.6749394437,43.0442209446,43.305
20040223,CVX,44.17,0.019975,43.425,0,43.425,44.2440667799,43.425,44.17
20040224,CVX,44.09,-0.001811,44.175,0,44.175,44.4793387181,44.0298803549,44.09
20040225,CVX,43.92,-0.003856,44.095,0,44.095,44.1449342528,43.8747181323,43.92
20040226,CVX,44.055,0.003074,43.925,0,43.925,44.1094061412,43.7148316747,44.055
20040227,CVX,44.175,0.002724,44.15,0,44.15,44.4392035695,44.15,44.175
20040301,CVX,45.135,0.021732,44.375,0,44.375,45.2943403569,44.375,45.135
20040302,CVX,44.64,-0.010967,44.885,0,44.885,44.9898573668,44.5890608379,44.64
20040303,CVX,44.915,0.00616,44.645,0,44.645,44.9987161936,44.4145143928,44.915
20040304,CVX,44.665,-0.005566,44.915,0,44.915,44.915,44.6272412162,44.665
20040305,CVX,45.11,0.009963,44.595,0,44.595,45.1427233357,44.595,45.11
20040308,CVX,45.35,0.00532,45.175,0,45.175,45.6689763966,45.175,45.35
20040309,CVX,45.005,-0.007607,45.35,0,45.35,45.35,44.9988249095,45.005
20040310,CVX,44.365,-0.014221,45.01,0,45.01,45.1947717358,44.3279916232,44.365
20040311,CVX,43.465,-0.020286,44.225,0,44.225,44.3529931656,43.465,43.465
20040312,CVX,44.225,0.017485,43.565,0,43.565,44.225,43.394545507,44.225
20040315,CVX,43.83,-0.008932,44.225,0,44.225,44.4997046326,43.83,43.83
20040316,CVX,43.84,0.000228,44.0,0,44.0,44.0398542921,43.6590051278,43.84
20040317,CVX,44.46,0.014142,44.04,0,44.04,44.6891111174,44.04,44.46
20040318,CVX,44.875,0.009334,44.135,0,44.135,44.9674850529,44.135,44.875
20040319,CVX,44.1,-0.01727,44.765,0,44.765,44.8595291852,44.1,44.1
20040322,CVX,43.65,-0.010204,43.675,0,43.675,43.8992863682,43.5335095683,43.65
20040323,CVX,43.735,0.001947,43.875,0,43.875,44.0077853509,43.3336313778,43.735
20040324,CVX,42.94,-0.018178,43.755,0,43.755,43.77,42.7717594509,42.94
20040325,CVX,42.34,-0.013973,43.05,0,43.05,43.05,42.2130128689,42.34
20040326,CVX,42.67,0.007794,42.375,0,42.375,42.99916988,42.1796456603,42.67
20040329,CVX,42.69,0.000469,42.825,0,42.825,42.9897692998,42.6090505708,42.69
20040330,CVX,43.54,0.019911,42.815,0,42.815,43.563269207,42.7098947281,43.54
20040331,CVX,43.89,0.008039,43.595,0,43.595,44.1126808118,43.1840950416,43.89
